,calibrated hard classifier,h_infinity: ideal classifier
0,1.9593498917082321,9.0
1,1.918903002372997,9.0
2,2.5480957904959753,9.0
3,1.9128567533789997,9.0
4,1.9478920161705628,9.0
5,2.103618740071993,9.0
6,1.869264566878286,9.0
7,2.3283674877795666,9.0
8,1.8806886258037525,9.0
9,1.8320588209130815,9.0
10,2.26189557373234,9.0
11,1.9048457015404003,9.0
12,2.217870119406015,9.0
13,1.976093655616014,9.0
14,1.71725296526925,9.0
15,2.4063269521453043,9.0
16,2.2223128458355097,9.0
17,1.7521676993086572,9.0
18,1.9730268844591323,9.0
19,1.7779540805114695,9.0
20,1.7893203262074455,9.0
21,2.1047793748967405,9.0
22,2.07612807761098,9.0
23,1.8818945247962817,9.0
24,2.304146716883767,9.0
25,1.8783906857305872,9.0
26,1.8617808614466422,9.0
27,1.885585643768838,9.0
28,1.9899972435586981,9.0
29,2.3587296606447126,9.0
30,1.838462269058386,9.0
31,2.4091062107933143,9.0
32,1.9097113103734125,9.0
33,1.9946646817693026,9.0
34,2.0817348321724043,9.0
35,2.159196244565846,9.0
36,2.801916804445164,9.0
37,1.6000645907364028,9.0
38,1.6995579071028726,9.0
39,2.006688910577113,9.0
40,2.1294426242665443,9.0
41,1.9837028863317738,9.0
42,2.0844840290060835,9.0
43,1.9646344853076956,9.0
44,1.9521073556882524,9.0
45,2.2634541620970814,9.0
46,2.101378232462855,9.0
47,1.8449821030443978,9.0
48,1.8966195897142044,9.0
49,1.8664483687602302,9.0
50,1.596083743782014,9.0
51,2.665929350402963,9.0
52,1.902127434879314,9.0
53,2.3641870879485607,9.0
54,1.8550784094777868,9.0
55,1.9371862917974854,9.0
56,2.040639542530889,9.0
57,2.3085300525623684,9.0
58,1.7723047101694285,9.0
59,1.918217685048161,9.0
60,1.9967278209506605,9.0
61,1.8704450502217955,9.0
62,2.028861867643138,9.0
63,2.247377056847329,9.0
64,2.0321249888958692,9.0
65,2.0280278677988943,9.0
66,2.136417815324982,9.0
67,2.1385400911165555,9.0
68,1.8837407560451738,9.0
69,1.9391302798796062,9.0
70,2.1672061094340087,9.0
71,2.2930818654677902,9.0
72,1.881105515200838,9.0
73,1.8186601612742614,9.0
74,2.2027245045726587,9.0
75,2.252318650466837,9.0
76,2.0158068412481915,9.0
77,1.9767315595383623,9.0
78,1.9222903250570456,9.0
79,1.7739194630408128,9.0
80,1.8118173466655016,9.0
81,1.8858755563766767,9.0
82,1.829649564070357,9.0
83,1.8769967396099192,9.0
84,1.8842472737338951,9.0
85,1.9505445942685689,9.0
86,2.1233337718185568,9.0
87,1.9140702344196876,9.0
88,2.0899277985513276,9.0
89,2.0181598127173306,9.0
90,2.2035704719213522,9.0
91,2.2961029667812496,9.0
92,2.013500325128194,9.0
93,1.844311081104643,9.0
94,1.6883029201194468,9.0
95,1.8479720127053139,9.0
96,1.7988712809277132,9.0
97,1.8348821952297478,9.0
98,1.9564697039699614,9.0
99,2.2716775497736337,9.0
100,2.01013831135793,9.0
101,1.969977517462794,9.0
102,2.0494870126241853,9.0
103,1.856230123386009,9.0
104,1.940805079194143,9.0
105,1.9915141823583897,9.0
106,1.9469735704117417,9.0
107,1.6300521390024758,9.0
108,1.71107312170124,9.0
109,1.8723817640733924,9.0
110,2.3218210143611406,9.0
111,1.92491756469228,9.0
112,2.311117285356601,9.0
113,2.3176271478199535,9.0
114,1.8493340614002751,9.0
115,2.368589174206081,9.0
116,2.1128539646035587,9.0
117,2.1164481757993654,9.0
118,2.303399215008143,9.0
119,2.4077298146691195,9.0
120,1.7630269840059225,9.0
121,1.8458545753412818,9.0
122,1.8739376686811935,9.0
123,1.9577687179345895,9.0
124,1.9617772911181153,9.0
125,2.0328339139842253,9.0
126,2.359501484509132,9.0
127,2.4424851370303338,9.0
128,1.9879731277033539,9.0
129,1.924448435366444,9.0
130,2.071175252076797,9.0
131,1.6315110197316682,9.0
132,1.6758089750804044,9.0
133,2.154886730888544,9.0
134,1.9061592743505849,9.0
135,1.760777187732785,9.0
136,1.854924564078148,9.0
137,1.8027176795718955,9.0
138,2.134115094103973,9.0
139,1.903528376090824,9.0
140,1.8564549432979458,9.0
141,1.9633474537392064,9.0
142,2.248929997548245,9.0
143,1.7690439574708718,9.0
144,2.5372005374519904,9.0
145,2.3585849502954557,9.0
146,2.030300951569836,9.0
147,2.1979673463320846,9.0
148,1.6191182120310617,9.0
149,2.368535413879992,9.0
150,1.9637524549851213,9.0
151,1.7232107441266054,9.0
152,1.9420506142778173,9.0
153,1.9544259661093246,9.0
154,2.0636839389351236,9.0
155,2.045507829649937,9.0
156,2.143294044613949,9.0
157,1.9722509001949964,9.0
158,2.213433430204055,9.0
159,2.2802917417295547,9.0
160,1.6860920759774523,9.0
161,1.6366018766808743,9.0
162,2.1336126193141194,9.0
163,2.233074844471889,9.0
164,2.29805128024907,9.0
165,1.86819811956387,9.0
166,1.821577016690395,9.0
167,2.130739571967586,9.0
168,2.4434397555235816,9.0
169,1.837063932703035,9.0
170,1.7879837837554133,9.0
171,2.011623226534007,9.0
172,2.105274638813019,9.0
173,1.946375229713887,9.0
174,1.9403821501122462,9.0
175,1.947428414504101,9.0
176,1.9316216940526514,9.0
177,1.8712826360890518,9.0
178,1.8281921960099878,9.0
179,2.0271351523102474,9.0
180,1.9501869890804007,9.0
181,1.9036543569175963,9.0
182,1.9752144112954644,9.0
183,1.554457725504264,9.0
184,2.170841030383372,9.0
185,1.9766610905234225,9.0
186,2.218963891365904,9.0
187,1.875581521681738,9.0
188,1.902651299597506,9.0
189,1.9531810508194631,9.0
190,1.9941743151734779,9.0
191,2.1434528418053285,9.0
192,1.6589581418375434,9.0
193,1.9591791708418922,9.0
194,1.9171465773686094,9.0
195,1.9865200857819512,9.0
196,1.883533672969596,9.0
197,1.9814044527704937,9.0
198,2.5095232269171457,9.0
199,2.2008181845523223,9.0
200,2.1953135176009027,9.0
201,2.655033476766073,9.0
202,1.9769349797958151,9.0
203,2.1464268615669866,9.0
204,2.4504146416106702,9.0
205,1.925339164148102,9.0
206,1.9539902185608231,9.0
207,2.287381761223899,9.0
208,1.774298087330802,9.0
209,1.891706854680728,9.0
210,2.187466740117096,9.0
211,1.9179599681779456,9.0
212,1.7245725381065349,9.0
213,2.340710783035774,9.0
214,2.0921732255596885,9.0
215,2.105160596955118,9.0
216,2.404777850844735,9.0
217,2.1342896931730775,9.0
218,1.7433323628993416,9.0
219,1.8345318374507233,9.0
220,1.886978887735437,9.0
221,1.7708892404022765,9.0
222,2.042044289890587,9.0
223,1.8456873250020207,9.0
224,1.8910441258256108,9.0
225,1.883073835952254,9.0
226,1.9015772071295391,9.0
227,1.8851030418992614,9.0
228,1.7833084956556793,9.0
229,2.535021467018984,9.0
230,1.9644440095100184,9.0
231,2.2424324488752996,9.0
232,2.2329392213890764,9.0
233,2.096791912116001,9.0
234,1.715283707269204,9.0
235,1.9713858281368284,9.0
236,2.3967490189788734,9.0
237,1.7553935089943256,9.0
238,1.9651140134277978,9.0
239,1.7949901564277182,9.0
240,2.177884328977024,9.0
241,1.9140722698098656,9.0
242,1.948114401222521,9.0
243,2.142557246280185,9.0
244,1.9601567437567913,9.0
245,1.9100450523780634,9.0
246,1.816339326876355,9.0
247,2.3930713178048046,9.0
248,1.9073691795751129,9.0
249,1.6296410410895226,9.0
250,1.839336140760364,9.0
251,1.9875016275553883,9.0
252,1.7832474479660327,9.0
253,1.8081232570705175,9.0
254,2.1448786005086253,9.0
255,1.9965166878907616,9.0
256,1.940147560141534,9.0
257,1.9612634033837233,9.0
258,1.8124475863882643,9.0
259,1.8604580660238441,9.0
260,2.320741310648659,9.0
261,1.9575993410029655,9.0
262,2.1763679491556482,9.0
263,1.9848746295610549,9.0
264,2.1135299694303606,9.0
265,1.962625837915206,9.0
266,2.0730724416267226,9.0
267,2.327532284742864,9.0
268,1.7624043426329665,9.0
269,2.4635398844749434,9.0
270,2.60410908623146,9.0
271,2.0454797008970407,9.0
272,1.8962605730949544,9.0
273,1.9818542901563294,9.0
274,1.830116525841709,9.0
275,1.8896142301462724,9.0
276,1.5748334324268511,9.0
277,2.3104260557562197,9.0
278,2.367407916684746,9.0
279,1.7949547232449208,9.0
280,1.6045004878411644,9.0
281,2.1136484088423857,9.0
282,2.0976162628005186,9.0
283,1.8977912657496931,9.0
284,1.8625320684309958,9.0
285,1.808324672599892,9.0
286,2.7944420188750927,9.0
287,1.8581304912555954,9.0
288,1.8499272018662078,9.0
289,1.8763013102696093,9.0
290,1.929164293355834,9.0
291,2.1238586349684354,9.0
292,1.9449633314423593,9.0
293,1.9596505070500003,9.0
294,1.8049229985952455,9.0
295,1.9357493524719336,9.0
296,1.9991381765714733,9.0
297,1.8477681449339463,9.0
298,1.7272626365548718,9.0
299,1.859200156303,9.0
300,2.021778370383083,9.0
301,1.8750037932482204,9.0
302,2.408203982461546,9.0
303,2.0369788311826302,9.0
304,2.100824052996491,9.0
305,1.9314707425922546,9.0
306,1.9535829517194323,9.0
307,2.19747859532785,9.0
308,2.0579057649475154,9.0
309,1.885867122999071,9.0
310,1.9350896785750713,9.0
311,2.310354001671262,9.0
312,1.7876545160432564,9.0
313,2.320507913040816,9.0
314,2.2294393588040586,9.0
315,2.054925138669586,9.0
316,2.0522346119287067,9.0
317,2.0919423012143836,9.0
318,1.8457365336622444,9.0
319,1.9312762009007916,9.0
320,1.946390383712167,9.0
321,2.314622157118004,9.0
322,1.8967278035198736,9.0
323,1.717035597187234,9.0
324,1.867082835392316,9.0
325,1.6552220221358158,9.0
326,2.2711230962760527,9.0
327,2.038836862250539,9.0
328,1.9251063886369468,9.0
329,2.5439876400227686,9.0
330,1.7932995294260756,9.0
331,1.8498943626892916,9.0
332,2.272119544613848,9.0
333,2.3488364351888817,9.0
334,2.7569190922185074,9.0
335,1.6454474803060748,8.857156029197647
336,1.7624197195479545,9.0
337,2.036179435968468,9.0
338,1.7275729367585824,9.0
339,2.0306148900867225,9.0
340,1.7686483611492612,9.0
341,1.740698450683345,9.0
342,2.0359227878026505,9.0
343,2.0562221249150103,9.0
344,1.771851540831896,9.0
345,1.8930737791401226,9.0
346,1.68399638483688,9.0
347,1.9130993585903544,9.0
348,1.7108659488407332,9.0
349,2.0548303222444866,9.0
350,2.1611988018760417,9.0
351,1.8088064046379257,9.0
352,2.1912439256206078,9.0
353,1.9847443948658317,9.0
354,2.4047653134616866,9.0
355,2.28742828774408,9.0
356,1.9642250288686547,9.0
357,1.6088611499889867,9.0
358,1.6607412432655855,9.0
359,2.42405794974398,9.0
360,1.818764558792829,9.0
361,1.9835455881327055,9.0
362,1.9497283387277362,9.0
363,1.9306948273475335,9.0
364,1.7968575929847732,9.0
365,2.2520110245253337,9.0
366,2.316002933605679,9.0
367,1.8829326351139988,9.0
368,1.9480353246421753,9.0
369,2.3019230080296063,9.0
370,1.987525275197323,9.0
371,1.8529592689787133,9.0
372,1.6728897431370773,9.0
373,2.6026920085869487,9.0
374,2.1496378688068045,9.0
375,2.05997943904023,9.0
376,2.1016620805526425,9.0
377,1.8911118531939617,9.0
378,1.881246964066979,9.0
379,2.0498980023144817,9.0
380,2.0203807551239756,9.0
381,1.643138643879899,9.0
382,1.8070634529447622,9.0
383,1.8661597786585744,9.0
384,1.8130826863106704,9.0
385,2.4918158386664686,9.0
386,2.2405931824603336,9.0
387,2.1089938216311177,9.0
388,2.2775932655855646,9.0
389,1.9512315846567128,9.0
390,1.918667172136315,9.0
391,2.209525073591352,9.0
392,1.8266474063019014,9.0
393,1.8317503384609757,9.0
394,1.9583401645201162,9.0
395,1.6819705228009805,9.0
396,2.190990207965037,9.0
397,1.9735358984684814,9.0
398,1.9851792263443233,9.0
399,1.7536179812936667,9.0
400,1.9724000972708646,9.0
401,1.7719101937424118,9.0
402,1.722838391432688,9.0
403,2.063668573598912,9.0
404,2.098999574918179,9.0
405,2.2330054456885278,9.0
406,1.9738778289499408,9.0
407,2.285275355606543,9.0
408,1.843675835770071,9.0
409,2.040426688864406,9.0
410,2.2155789418666587,9.0
411,1.834840785527585,9.0
412,1.7014610293327193,9.0
413,2.4408699084862784,9.0
414,2.0735439126606616,9.0
415,2.0055059329342897,9.0
416,1.820488669159848,9.0
417,2.184428190184606,9.0
418,2.2492420252281677,9.0
419,2.1016738570147733,9.0
420,1.964523884969983,9.0
421,2.2316372571405765,9.0
422,1.886557789007383,9.0
423,1.795047418464394,9.0
424,1.986504030938549,9.0
425,2.074502013177786,9.0
426,1.8827498405607137,9.0
427,1.7584138553580255,9.0
428,2.0988199494524125,9.0
429,2.016044041590052,9.0
430,1.9958376942349583,9.0
431,1.8778214181267956,9.0
432,1.9421310226618616,9.0
433,2.3041288183539668,9.0
434,2.0892544635701014,9.0
435,1.7475344216141622,9.0
436,2.147603939149319,9.0
437,1.859595004641851,9.0
438,1.9707090459267926,9.0
439,1.82408725362991,9.0
440,1.9361188074003008,9.0
441,1.9326674802278494,9.0
442,2.2763342689213624,9.0
443,2.0394144504274845,9.0
444,1.9464807477460326,9.0
445,1.8991427027667795,9.0
446,2.167811717768122,9.0
447,2.18624478590982,9.0
448,2.3589230701572057,9.0
449,1.9498064202683307,9.0
450,1.5316685182204015,9.0
451,2.9770451562575344,9.0
452,1.1439770885127454,4.6692278432633465
453,3.836475904223959,9.0
454,2.418521024527502,9.0
455,1.7813906907579469,9.0
456,2.2919628593761887,9.0
457,1.8703101530524635,9.0
458,1.892764264628621,9.0
459,1.9765601266036856,9.0
460,2.5687379368738186,9.0
461,2.0028376476511762,9.0
462,2.2304440643039323,9.0
463,1.9744474482536325,9.0
464,1.974829615695758,9.0
465,2.0413895682854326,9.0
466,1.7608998697284723,9.0
467,1.9144675216124598,9.0
468,1.9797927616134978,9.0
469,1.6307957668971302,9.0
470,2.1924398074790084,9.0
471,1.7823034433512783,9.0
472,1.9591266094037283,9.0
473,2.184599232827491,9.0
474,1.6310058395744917,9.0
475,1.7058976328008233,9.0
476,2.003326173384754,9.0
477,2.5235812753950793,9.0
478,2.0075185713367376,9.0
479,2.1240136665308786,9.0
480,2.1093546898925797,9.0
481,2.030070498900766,9.0
482,1.8289133965733209,9.0
483,1.9658334543928357,9.0
484,2.4647253530137436,9.0
485,1.7237471089068648,9.0
486,1.9467667203839434,9.0
487,1.9025312944711448,9.0
488,2.3218095508821834,9.0
489,1.9044385139720792,9.0
490,1.9199324984378094,9.0
491,1.9840884544496065,9.0
492,1.6390322281836878,9.0
493,1.838106259525363,9.0
494,1.9600707994846995,9.0
495,1.6356341368140885,9.0
496,1.8538757628272333,9.0
497,2.178507017560358,9.0
498,1.8481845338053362,9.0
499,1.7813205332189535,9.0
500,2.3856801993291294,9.0
